customer_id,service_id,usage_month,data_used_gb,minutes_used,texts_sent,overage_charges,peak_speed_mbps,uptime_percentage,hours_watched,channels_watched,ppv_purchases
CUST_000121,SVC_00000250,2024-10,12.02,912.0,1057.0,0.0,,,,,
CUST_000121,SVC_00000250,2024-09,10.24,1374.0,1727.0,0.0,,,,,
CUST_000122,SVC_00000252,2025-07,10.51,699.0,2816.0,0.0,,,,,
CUST_000122,SVC_00000252,2025-07,13.12,524.0,952.0,0.0,,,,,
CUST_000122,SVC_00000252,2025-06,10.61,562.0,476.0,0.0,,,,,
CUST_000122,SVC_00000252,2025-05,6.01,468.0,1973.0,0.0,,,,,
CUST_000122,SVC_00000252,2025-04,11.95,717.0,2516.0,0.0,,,,,
CUST_000122,SVC_00000252,2025-03,25.36,687.0,995.0,3.6005719950734516,,,,,
CUST_000122,SVC_00000252,2025-02,8.08,1077.0,1336.0,0.0,,,,,
CUST_000122,SVC_00000252,2025-01,11.91,474.0,884.0,0.0,,,,,
CUST_000122,SVC_00000252,2024-12,17.56,273.0,2295.0,0.0,,,,,
CUST_000122,SVC_00000252,2024-11,10.73,740.0,430.0,0.0,,,,,
CUST_000122,SVC_00000252,2024-10,14.9,668.0,1459.0,0.0,,,,,
CUST_000122,SVC_00000252,2024-09,26.77,871.0,864.0,17.736711868951218,,,,,
CUST_000123,SVC_00000253,2025-07,257.74,,,,1117.2811028569308,101.14803993649014,,,
CUST_000123,SVC_00000253,2025-07,456.38,,,,1129.4457696646746,100.11460658500506,,,
CUST_000123,SVC_00000253,2025-06,683.81,,,,786.4927734473431,100.2008284089568,,,
CUST_000123,SVC_00000253,2025-05,596.75,,,,865.8993054394368,97.87149772399037,,,
CUST_000123,SVC_00000253,2025-04,229.84,,,,945.1845623729041,98.47742442359672,,,
CUST_000123,SVC_00000253,2025-03,448.52,,,,1152.4490479052465,100.8219754366528,,,
CUST_000123,SVC_00000253,2025-02,232.44,,,,930.1170571985994,101.17373276002434,,,
CUST_000123,SVC_00000253,2025-01,529.35,,,,1050.6916007945508,99.91000501333245,,,
CUST_000123,SVC_00000253,2024-12,394.04,,,,1108.1107629493595,98.69589995524139,,,
CUST_000123,SVC_00000253,2024-11,453.76,,,,843.5641189124692,98.16832355776185,,,
CUST_000123,SVC_00000253,2024-10,264.6,,,,991.2530395834334,97.81023011783039,,,
CUST_000123,SVC_00000253,2024-09,293.29,,,,843.0613160288683,100.02305071459236,,,
CUST_000123,SVC_00000254,2025-07,14.34,117.0,832.0,0.0,,,,,
CUST_000123,SVC_00000254,2025-07,17.69,582.0,942.0,0.0,,,,,
CUST_000123,SVC_00000254,2025-06,14.4,937.0,350.0,0.0,,,,,
CUST_000123,SVC_00000254,2025-05,19.4,479.0,1485.0,0.0,,,,,
CUST_000123,SVC_00000254,2025-04,14.72,589.0,681.0,0.0,,,,,
CUST_000123,SVC_00000254,2025-03,12.71,1450.0,410.0,0.0,,,,,
CUST_000123,SVC_00000254,2025-02,28.54,696.0,1528.0,35.38504152839003,,,,,
CUST_000123,SVC_00000254,2025-01,6.31,491.0,1097.0,0.0,,,,,
CUST_000123,SVC_00000254,2024-12,6.63,716.0,1174.0,0.0,,,,,
CUST_000123,SVC_00000254,2024-11,29.81,333.0,1582.0,48.06249139485871,,,,,
CUST_000123,SVC_00000254,2024-10,16.98,371.0,2049.0,0.0,,,,,
CUST_000123,SVC_00000254,2024-09,11.81,0.0,2027.0,0.0,,,,,
CUST_000124,SVC_00000255,2025-07,6.06,380.0,2050.0,0.0,,,,,
CUST_000124,SVC_00000255,2025-07,12.22,1167.0,2468.0,0.0,,,,,
CUST_000124,SVC_00000255,2025-06,9.84,1117.0,895.0,0.0,,,,,
CUST_000124,SVC_00000255,2025-05,32.86,522.0,2320.0,78.6492733705741,,,,,
CUST_000124,SVC_00000255,2025-04,21.75,926.0,963.0,0.0,,,,,
CUST_000124,SVC_00000255,2025-03,13.79,0.0,1679.0,0.0,,,,,
CUST_000124,SVC_00000255,2025-02,17.8,853.0,0.0,0.0,,,,,
CUST_000124,SVC_00000255,2025-01,4.87,500.0,1733.0,0.0,,,,,
CUST_000124,SVC_00000255,2024-12,17.31,731.0,2008.0,0.0,,,,,
CUST_000124,SVC_00000255,2024-11,6.79,1044.0,1879.0,0.0,,,,,
CUST_000124,SVC_00000255,2024-10,18.02,727.0,2964.0,0.0,,,,,
CUST_000124,SVC_00000255,2024-09,18.95,412.0,1698.0,0.0,,,,,
CUST_000124,SVC_00000256,2025-07,550.5,,,,370.5204511397738,100.83390837039666,,,
CUST_000124,SVC_00000256,2025-07,476.41,,,,282.81950790010933,99.6495079660069,,,
CUST_000124,SVC_00000256,2025-06,318.79,,,,426.7736189289414,100.61632226037773,,,
CUST_000124,SVC_00000256,2025-05,439.03,,,,483.16595917489536,98.93193967315476,,,
CUST_000124,SVC_00000256,2025-04,524.96,,,,440.159079256131,99.05398104666091,,,
CUST_000124,SVC_00000256,2025-03,555.75,,,,370.19229737176323,98.56614737146818,,,
CUST_000124,SVC_00000256,2025-02,137.5,,,,411.9880417273387,99.68787751378152,,,
CUST_000124,SVC_00000256,2025-01,635.85,,,,439.4690888177507,98.77280666502885,,,
CUST_000124,SVC_00000256,2024-12,164.36,,,,421.55819162197355,100.86612975862197,,,
CUST_000124,SVC_00000256,2024-11,551.04,,,,454.13303146761587,98.88216570320265,,,
CUST_000124,SVC_00000256,2024-10,306.68,,,,363.0823014019324,99.11615530007961,,,
CUST_000124,SVC_00000256,2024-09,384.28,,,,410.25181465067044,99.00605381444674,,,
CUST_000126,SVC_00000258,2025-07,13.93,489.0,2253.0,0.0,,,,,
CUST_000126,SVC_00000258,2025-07,15.61,730.0,902.0,0.0,,,,,
CUST_000126,SVC_00000258,2025-06,4.34,1323.0,1943.0,0.0,,,,,
CUST_000126,SVC_00000258,2025-05,2.01,1105.0,2237.0,0.0,,,,,
CUST_000126,SVC_00000258,2025-04,16.0,1439.0,1673.0,0.0,,,,,
CUST_000126,SVC_00000258,2025-03,3.67,946.0,1695.0,0.0,,,,,
CUST_000126,SVC_00000258,2025-02,10.17,1029.0,165.0,0.0,,,,,
CUST_000126,SVC_00000258,2025-01,22.92,448.0,712.0,0.0,,,,,
CUST_000126,SVC_00000258,2024-12,14.09,973.0,1631.0,0.0,,,,,
CUST_000126,SVC_00000258,2024-11,9.06,597.0,593.0,0.0,,,,,
CUST_000126,SVC_00000258,2024-10,13.2,1230.0,1496.0,0.0,,,,,
CUST_000126,SVC_00000258,2024-09,21.88,1382.0,1029.0,0.0,,,,,
CUST_000126,SVC_00000259,2025-07,362.69,,,,711.8817883457639,101.36651511796993,,,
CUST_000126,SVC_00000259,2025-07,65.52,,,,587.0165106411029,99.20083998850954,,,
CUST_000126,SVC_00000259,2025-06,565.29,,,,507.77893606372095,97.94058744193899,,,
CUST_000126,SVC_00000259,2025-05,264.79,,,,519.8907210515717,100.42298625021353,,,
CUST_000126,SVC_00000259,2025-04,163.76,,,,516.3432531418473,96.51648141424783,,,
CUST_000126,SVC_00000259,2025-03,601.42,,,,648.8793966591855,98.70938985370432,,,
CUST_000126,SVC_00000259,2025-02,340.41,,,,591.64100094078,101.41172301106738,,,
CUST_000126,SVC_00000259,2025-01,481.72,,,,511.09903944616667,96.77176614202034,,,
CUST_000126,SVC_00000259,2024-12,176.97,,,,565.0446293273694,98.21700871519882,,,
CUST_000126,SVC_00000259,2024-11,438.99,,,,521.220848103626,97.61278035305838,,,
CUST_000126,SVC_00000259,2024-10,164.59,,,,669.2691921110322,100.53348162377547,,,
CUST_000126,SVC_00000259,2024-09,746.1,,,,597.7111635438497,98.55501288707774,,,
CUST_000126,SVC_00000260,2025-07,664.67,,,,796.6135305438368,99.53126265543553,,,
CUST_000126,SVC_00000260,2025-07,391.44,,,,505.25904711379144,101.60710251844229,,,
CUST_000126,SVC_00000260,2025-06,498.2,,,,832.8990078562424,99.10733590659416,,,
CUST_000126,SVC_00000260,2025-05,432.69,,,,740.1980792047336,100.1248690284609,,,
CUST_000126,SVC_00000260,2025-04,138.58,,,,818.52498256273,100.04236020585665,,,
CUST_000126,SVC_00000260,2025-03,360.27,,,,837.0030705691778,97.71299841164863,,,
CUST_000126,SVC_00000260,2025-02,206.83,,,,823.589344931429,100.21782448193159,,,
CUST_000126,SVC_00000260,2025-01,25.03,,,,852.1168433047256,98.38519774943549,,,
CUST_000126,SVC_00000260,2024-12,361.44,,,,665.9816028227319,97.92257413971994,,,
CUST_000126,SVC_00000260,2024-11,593.23,,,,803.2060087642815,98.62583239743566,,,
CUST_000126,SVC_00000260,2024-10,376.7,,,,848.8362903481834,99.860741744245,,,
CUST_000126,SVC_00000260,2024-09,384.99,,,,909.2049814985579,100.65569395536001,,,
CUST_000127,SVC_00000261,2025-07,482.67,,,,563.7422786858758,100.18598164267931,,,
CUST_000127,SVC_00000261,2025-07,462.85,,,,634.1653970256982,100.54934206510747,,,
CUST_000127,SVC_00000261,2025-06,196.35,,,,483.913437679788,98.14812568339389,,,
CUST_000127,SVC_00000261,2025-05,595.23,,,,449.59413331598057,99.79213608366199,,,
CUST_000127,SVC_00000261,2025-04,472.51,,,,641.2937376274466,99.47050803599583,,,
CUST_000127,SVC_00000261,2025-03,131.36,,,,492.77474630423785,97.42700671715326,,,
CUST_000127,SVC_00000261,2025-02,292.41,,,,547.1187192959994,97.45183771066841,,,
CUST_000127,SVC_00000261,2025-01,694.13,,,,467.1635567770486,101.21915513579373,,,
CUST_000127,SVC_00000261,2024-12,637.03,,,,622.7921954527355,98.15935008875488,,,
CUST_000127,SVC_00000261,2024-11,468.49,,,,470.5167943627923,100.56636055255062,,,
CUST_000127,SVC_00000261,2024-10,385.2,,,,531.271678181078,97.3643827300156,,,
CUST_000127,SVC_00000261,2024-09,0.0,,,,487.23252541606746,100.86919729341936,,,
CUST_000127,SVC_00000262,2025-07,319.43,,,,1017.9089418636152,100.18333153743268,,,
CUST_000127,SVC_00000262,2025-07,761.13,,,,1212.1573550963835,97.74149749427572,,,
CUST_000127,SVC_00000262,2025-06,11.49,,,,1346.6462575404228,102.60348741748918,,,
CUST_000127,SVC_00000262,2025-05,437.69,,,,874.7692329568191,100.64483980084091,,,
CUST_000127,SVC_00000262,2025-04,378.4,,,,1025.2335838073718,100.5416882646577,,,
CUST_000127,SVC_00000262,2025-03,466.87,,,,885.7759197171674,98.71288709737705,,,
CUST_000127,SVC_00000262,2025-02,532.23,,,,1106.2476863904285,99.59302486153771,,,
CUST_000127,SVC_00000262,2025-01,586.68,,,,992.9004087536339,99.4680046628286,,,
CUST_000127,SVC_00000262,2024-12,0.0,,,,981.4699713023726,100.34585436286346,,,
CUST_000127,SVC_00000262,2024-11,321.92,,,,979.3151013506928,97.63782057233777,,,
CUST_000127,SVC_00000262,2024-10,600.67,,,,1111.214740927539,100.43812189673463,,,
CUST_000127,SVC_00000262,2024-09,54.76,,,,1019.0630988759004,98.77983348837499,,,
CUST_000128,SVC_00000264,2025-07,12.76,553.0,1223.0,0.0,,,,,
CUST_000128,SVC_00000264,2025-07,21.8,34.0,2921.0,0.0,,,,,
CUST_000128,SVC_00000264,2025-06,18.87,783.0,2225.0,0.0,,,,,
CUST_000128,SVC_00000264,2025-05,3.39,534.0,1403.0,0.0,,,,,
CUST_000128,SVC_00000264,2025-04,25.92,781.0,1860.0,9.244829634574216,,,,,
CUST_000128,SVC_00000264,2025-03,10.28,994.0,2841.0,0.0,,,,,
CUST_000128,SVC_00000264,2025-02,22.96,767.0,2040.0,0.0,,,,,
CUST_000128,SVC_00000264,2025-01,19.62,1002.0,2389.0,0.0,,,,,
CUST_000128,SVC_00000264,2024-12,23.84,749.0,2013.0,0.0,,,,,
CUST_000128,SVC_00000264,2024-11,11.94,430.0,1284.0,0.0,,,,,
CUST_000128,SVC_00000264,2024-10,14.39,135.0,2188.0,0.0,,,,,
CUST_000128,SVC_00000264,2024-09,0.0,1885.0,2701.0,0.0,,,,,
CUST_000128,SVC_00000265,2025-07,347.8,,,,1041.145332609685,99.65445781038093,,,
CUST_000128,SVC_00000265,2025-07,282.17,,,,1064.958562994826,98.98400003344751,,,
CUST_000128,SVC_00000265,2025-06,381.15,,,,1063.5081236418484,97.229708302469,,,
CUST_000128,SVC_00000265,2025-05,407.91,,,,1061.166572582806,99.39327443203388,,,
CUST_000128,SVC_00000265,2025-04,356.83,,,,1187.8301322982588,98.66952116767767,,,
CUST_000128,SVC_00000265,2025-03,445.47,,,,1208.5557064349819,99.08093578996953,,,
CUST_000128,SVC_00000265,2025-02,442.89,,,,1027.3909611254267,101.0560546903454,,,
CUST_000128,SVC_00000265,2025-01,348.46,,,,1206.7432615016942,99.04461815802941,,,
CUST_000128,SVC_00000265,2024-12,228.11,,,,1128.23171844293,98.74299824936652,,,
CUST_000128,SVC_00000265,2024-11,524.1,,,,685.124724003764,99.20780789284242,,,
CUST_000128,SVC_00000265,2024-10,308.08,,,,901.7070033377993,98.3701384972403,,,
CUST_000128,SVC_00000265,2024-09,285.26,,,,1033.682326527373,97.14901030807258,,,
CUST_000128,SVC_00000266,2025-07,463.25,,,,468.2170771124374,99.62139274542174,,,
CUST_000128,SVC_00000266,2025-07,561.8,,,,454.63717710614367,101.05473426827626,,,
CUST_000128,SVC_00000266,2025-06,774.03,,,,374.96489210618626,98.12227402225832,,,
CUST_000128,SVC_00000266,2025-05,556.69,,,,435.32622832067347,100.36351294942354,,,
CUST_000128,SVC_00000266,2025-04,777.86,,,,400.48838174083676,99.83923483946928,,,
CUST_000128,SVC_00000266,2025-03,203.92,,,,506.66470298755814,98.69518261818634,,,
CUST_000128,SVC_00000266,2025-02,338.36,,,,382.585972948498,98.23265621203349,,,
CUST_000128,SVC_00000266,2025-01,254.11,,,,373.74002289835266,97.15130610792359,,,
CUST_000128,SVC_00000266,2024-12,242.94,,,,497.3486659412665,100.30348271546205,,,
CUST_000128,SVC_00000266,2024-11,585.18,,,,458.7686672829716,101.95120184654358,,,
CUST_000128,SVC_00000266,2024-10,45.72,,,,338.4381430668259,97.99441450865797,,,
CUST_000128,SVC_00000266,2024-09,306.05,,,,384.89453616464345,98.52953367079094,,,
CUST_000129,SVC_00000267,2025-07,16.75,814.0,921.0,0.0,,,,,
CUST_000129,SVC_00000267,2025-07,0.0,402.0,1060.0,0.0,,,,,
CUST_000129,SVC_00000267,2025-06,13.02,348.0,1107.0,0.0,,,,,
CUST_000129,SVC_00000267,2025-05,5.95,749.0,641.0,0.0,,,,,
CUST_000129,SVC_00000267,2025-04,8.21,276.0,1377.0,0.0,,,,,
CUST_000129,SVC_00000267,2025-03,8.07,1162.0,1824.0,0.0,,,,,
CUST_000129,SVC_00000267,2025-02,14.44,481.0,1804.0,0.0,,,,,
CUST_000129,SVC_00000267,2025-01,20.53,857.0,2782.0,0.0,,,,,
CUST_000129,SVC_00000267,2024-12,18.68,1165.0,1606.0,0.0,,,,,
CUST_000129,SVC_00000267,2024-11,20.41,481.0,1133.0,0.0,,,,,
CUST_000129,SVC_00000267,2024-10,17.79,936.0,1906.0,0.0,,,,,
CUST_000129,SVC_00000267,2024-09,23.8,230.0,720.0,0.0,,,,,
CUST_000129,SVC_00000268,2025-07,445.91,,,,945.7599715018682,104.26665236193405,,,
CUST_000129,SVC_00000268,2025-07,503.14,,,,1029.737772947569,98.42679609037421,,,
CUST_000129,SVC_00000268,2025-06,303.97,,,,1043.83798456436,99.3679728989319,,,
CUST_000129,SVC_00000268,2025-05,308.66,,,,1004.412939474878,101.2164268628519,,,
CUST_000129,SVC_00000268,2025-04,676.9,,,,1072.6818970517347,97.1881104091449,,,
CUST_000129,SVC_00000268,2025-03,507.7,,,,1241.9611745850173,101.25467165294357,,,
CUST_000129,SVC_00000268,2025-02,546.89,,,,1224.8207599576042,99.28007640871853,,,
CUST_000129,SVC_00000268,2025-01,525.62,,,,951.42598413339,99.63839818423357,,,
CUST_000129,SVC_00000268,2024-12,665.91,,,,963.3008507408191,97.90783485580357,,,
CUST_000129,SVC_00000268,2024-11,419.5,,,,1010.4561801379174,100.17372158160563,,,
CUST_000129,SVC_00000268,2024-10,309.35,,,,1263.299965632197,97.26548585305842,,,
CUST_000129,SVC_00000268,2024-09,650.75,,,,940.4972488122298,96.50602589812397,,,
CUST_000130,SVC_00000269,2025-07,16.9,698.0,612.0,0.0,,,,,
CUST_000130,SVC_00000269,2025-07,1.55,796.0,2280.0,0.0,,,,,
CUST_000130,SVC_00000269,2025-06,19.68,822.0,1883.0,0.0,,,,,
CUST_000130,SVC_00000269,2025-05,14.78,228.0,363.0,0.0,,,,,
CUST_000130,SVC_00000269,2025-04,13.37,735.0,2180.0,0.0,,,,,
CUST_000130,SVC_00000269,2025-03,21.06,1042.0,1275.0,0.0,,,,,
CUST_000130,SVC_00000269,2025-02,3.95,964.0,1920.0,0.0,,,,,
CUST_000130,SVC_00000269,2025-01,0.0,466.0,947.0,0.0,,,,,
CUST_000130,SVC_00000269,2024-12,15.95,478.0,1469.0,0.0,,,,,
CUST_000130,SVC_00000269,2024-11,13.32,736.0,926.0,0.0,,,,,
CUST_000130,SVC_00000269,2024-10,9.89,367.0,1804.0,0.0,,,,,
CUST_000130,SVC_00000269,2024-09,19.57,491.0,2716.0,0.0,,,,,
CUST_000131,SVC_00000270,2025-07,,,,,,,101.0,27.0,0.0
CUST_000131,SVC_00000270,2025-07,,,,,,,81.0,1.0,4.99
CUST_000131,SVC_00000270,2025-06,,,,,,,144.0,16.0,0.0
CUST_000131,SVC_00000270,2025-05,,,,,,,122.0,9.0,0.0
CUST_000131,SVC_00000270,2025-04,,,,,,,117.0,10.0,0.0
CUST_000131,SVC_00000270,2025-03,,,,,,,101.0,21.0,0.0
CUST_000131,SVC_00000270,2025-02,,,,,,,131.0,19.0,0.0
CUST_000131,SVC_00000270,2025-01,,,,,,,106.0,12.0,0.0
CUST_000131,SVC_00000270,2024-12,,,,,,,50.0,12.0,0.0
CUST_000131,SVC_00000270,2024-11,,,,,,,0.0,10.0,0.0
CUST_000131,SVC_00000270,2024-10,,,,,,,115.0,19.0,0.0
CUST_000131,SVC_00000270,2024-09,,,,,,,103.0,17.0,0.0
CUST_000131,SVC_00000271,2025-07,0.0,777.0,156.0,0.0,,,,,
CUST_000131,SVC_00000271,2025-07,5.33,725.0,2521.0,0.0,,,,,
CUST_000131,SVC_00000271,2025-06,17.97,807.0,1484.0,0.0,,,,,
CUST_000131,SVC_00000271,2025-05,9.29,582.0,1841.0,0.0,,,,,
CUST_000131,SVC_00000271,2025-04,3.92,1037.0,1189.0,0.0,,,,,
CUST_000131,SVC_00000271,2025-03,21.6,1184.0,161.0,0.0,,,,,
CUST_000131,SVC_00000271,2025-02,10.35,457.0,49.0,0.0,,,,,
CUST_000131,SVC_00000271,2025-01,6.74,1776.0,1987.0,0.0,,,,,
CUST_000131,SVC_00000271,2024-12,30.34,1131.0,906.0,53.3830374884603,,,,,
CUST_000131,SVC_00000271,2024-11,11.95,1035.0,1850.0,0.0,,,,,
CUST_000131,SVC_00000271,2024-10,10.38,196.0,4130.0,0.0,,,,,
CUST_000131,SVC_00000271,2024-09,13.87,669.0,1590.0,0.0,,,,,
CUST_000132,SVC_00000272,2025-07,351.45,,,,1055.873530712636,101.13042092917463,,,
CUST_000132,SVC_00000272,2025-07,375.09,,,,888.7792699917844,98.95753430828209,,,
CUST_000132,SVC_00000272,2025-06,307.12,,,,1225.0126228527183,100.95667859710636,,,
CUST_000132,SVC_00000272,2025-05,421.51,,,,873.6971262320451,97.36116160484008,,,
CUST_000132,SVC_00000272,2025-04,403.02,,,,1083.6386227820735,98.63806577101091,,,
CUST_000132,SVC_00000272,2025-03,303.97,,,,962.8620276791078,99.16490905963408,,,
CUST_000132,SVC_00000272,2025-02,0.0,,,,896.7585515262256,98.25942373182897,,,
CUST_000132,SVC_00000272,2025-01,641.5,,,,934.1323646856587,99.47070221274682,,,
CUST_000132,SVC_00000272,2024-12,445.31,,,,1208.6361665708428,101.09386611044623,,,
CUST_000132,SVC_00000272,2024-11,388.5,,,,978.1117384927845,98.20425034576147,,,
CUST_000132,SVC_00000272,2024-10,351.79,,,,983.5000042714753,100.03044111403734,,,
CUST_000132,SVC_00000272,2024-09,484.06,,,,1116.8482368369407,101.08892556715425,,,
CUST_000132,SVC_00000273,2025-07,,,,,,,231.0,15.0,0.0
CUST_000132,SVC_00000273,2025-07,,,,,,,185.0,12.0,0.0
CUST_000132,SVC_00000273,2025-06,,,,,,,191.0,23.0,0.0
CUST_000132,SVC_00000273,2025-05,,,,,,,180.0,15.0,0.0
CUST_000132,SVC_00000273,2025-04,,,,,,,79.0,3.0,0.0
CUST_000132,SVC_00000273,2025-03,,,,,,,117.0,27.0,0.0
CUST_000132,SVC_00000273,2025-02,,,,,,,101.0,21.0,0.0
CUST_000132,SVC_00000273,2025-01,,,,,,,170.0,12.0,0.0
CUST_000132,SVC_00000273,2024-12,,,,,,,198.0,1.0,0.0
CUST_000132,SVC_00000273,2024-11,,,,,,,46.0,7.0,0.0
CUST_000132,SVC_00000273,2024-10,,,,,,,70.0,17.0,0.0
CUST_000132,SVC_00000273,2024-09,,,,,,,137.0,18.0,0.0
CUST_000133,SVC_00000274,2025-07,519.22,,,,493.42218120549603,97.37273589978902,,,
CUST_000133,SVC_00000274,2025-07,479.26,,,,515.8100571654857,96.84428743194805,,,
CUST_000133,SVC_00000274,2025-06,594.27,,,,657.5631824360959,101.53574133454799,,,
CUST_000133,SVC_00000274,2025-05,437.4,,,,603.7289873971434,101.25480233504287,,,
CUST_000133,SVC_00000274,2025-04,271.72,,,,637.6563311069459,99.61309435121481,,,
CUST_000133,SVC_00000274,2025-03,582.74,,,,572.9446505311067,101.144385064622,,,
CUST_000133,SVC_00000274,2025-02,444.7,,,,456.0563056278755,101.37788994847209,,,
CUST_000133,SVC_00000274,2025-01,210.49,,,,647.6215441349716,99.06463567783952,,,
CUST_000133,SVC_00000274,2024-12,635.2,,,,639.3424553545249,99.84521446147306,,,
CUST_000133,SVC_00000274,2024-11,501.71,,,,589.4997769173077,96.17926286557838,,,
CUST_000133,SVC_00000274,2024-10,423.67,,,,481.80666831672806,99.45678071561849,,,
CUST_000133,SVC_00000274,2024-09,171.41,,,,476.985213633587,101.60740175263085,,,
CUST_000134,SVC_00000275,2025-07,23.56,798.0,1647.0,0.0,,,,,
CUST_000134,SVC_00000275,2025-07,13.02,1027.0,959.0,0.0,,,,,
CUST_000134,SVC_00000275,2025-06,22.95,698.0,1164.0,0.0,,,,,
CUST_000134,SVC_00000275,2025-05,15.17,563.0,1762.0,0.0,,,,,
CUST_000134,SVC_00000275,2025-04,10.7,987.0,2472.0,0.0,,,,,
CUST_000134,SVC_00000275,2025-03,9.25,747.0,1869.0,0.0,,,,,
CUST_000134,SVC_00000275,2025-02,11.51,985.0,1944.0,0.0,,,,,
CUST_000134,SVC_00000275,2025-01,23.67,557.0,745.0,0.0,,,,,
CUST_000134,SVC_00000275,2024-12,12.54,412.0,1951.0,0.0,,,,,
CUST_000134,SVC_00000275,2024-11,5.71,1733.0,2536.0,0.0,,,,,
CUST_000134,SVC_00000275,2024-10,15.1,1146.0,190.0,0.0,,,,,
CUST_000134,SVC_00000275,2024-09,35.19,563.0,1403.0,101.86986651196463,,,,,
CUST_000135,SVC_00000277,2025-07,0.15,994.0,614.0,0.0,,,,,
CUST_000135,SVC_00000277,2025-07,15.81,582.0,637.0,0.0,,,,,
CUST_000135,SVC_00000277,2025-06,8.57,890.0,474.0,0.0,,,,,
CUST_000135,SVC_00000277,2025-05,9.01,1065.0,3581.0,0.0,,,,,
CUST_000135,SVC_00000277,2025-04,18.82,433.0,1206.0,0.0,,,,,
CUST_000135,SVC_00000277,2025-03,15.25,660.0,2222.0,0.0,,,,,
CUST_000135,SVC_00000277,2025-02,16.74,1163.0,1248.0,0.0,,,,,
CUST_000135,SVC_00000277,2025-01,25.6,733.0,723.0,6.040017577700532,,,,,
CUST_000135,SVC_00000277,2024-12,32.42,70.0,909.0,74.18563048337774,,,,,
CUST_000135,SVC_00000277,2024-11,9.98,1803.0,2945.0,0.0,,,,,
CUST_000135,SVC_00000277,2024-10,26.95,667.0,3440.0,19.51425149137581,,,,,
CUST_000135,SVC_00000277,2024-09,17.95,1190.0,1643.0,0.0,,,,,
CUST_000136,SVC_00000278,2025-07,14.6,699.0,1332.0,0.0,,,,,
CUST_000136,SVC_00000278,2025-07,19.87,946.0,1474.0,0.0,,,,,
CUST_000136,SVC_00000278,2025-06,27.08,0.0,1907.0,20.761919415908352,,,,,
CUST_000136,SVC_00000278,2025-05,20.74,1258.0,1448.0,0.0,,,,,
CUST_000136,SVC_00000278,2025-04,16.66,1194.0,2692.0,0.0,,,,,
CUST_000136,SVC_00000278,2025-03,12.6,906.0,2842.0,0.0,,,,,
CUST_000136,SVC_00000278,2025-02,0.0,523.0,2672.0,0.0,,,,,
CUST_000136,SVC_00000278,2025-01,23.74,1008.0,1141.0,0.0,,,,,
CUST_000136,SVC_00000278,2024-12,7.95,563.0,2738.0,0.0,,,,,
CUST_000136,SVC_00000278,2024-11,9.97,840.0,897.0,0.0,,,,,
CUST_000136,SVC_00000278,2024-10,21.74,584.0,1421.0,0.0,,,,,
CUST_000136,SVC_00000278,2024-09,1.53,154.0,1506.0,0.0,,,,,
CUST_000136,SVC_00000279,2025-07,134.97,,,,1010.4076130670568,96.10771533183163,,,
CUST_000136,SVC_00000279,2025-07,239.96,,,,801.5899197180823,98.65230059330632,,,
CUST_000136,SVC_00000279,2025-06,179.17,,,,704.1367953288682,97.71401888375115,,,
CUST_000136,SVC_00000279,2025-05,342.66,,,,995.0933896608472,99.31690594483732,,,
CUST_000136,SVC_00000279,2025-04,636.58,,,,850.6125648193558,100.87079359697333,,,
CUST_000136,SVC_00000279,2025-03,0.0,,,,769.4772424653886,101.16070313472608,,,
CUST_000136,SVC_00000279,2025-02,285.65,,,,976.1496917553126,101.42583523065164,,,
CUST_000136,SVC_00000279,2025-01,306.17,,,,749.6086797305549,97.6795912364683,,,
CUST_000136,SVC_00000279,2024-12,274.08,,,,676.6734194737502,99.8432167706495,,,
CUST_000136,SVC_00000279,2024-11,108.79,,,,860.2872642888603,100.14211804535037,,,
CUST_000136,SVC_00000279,2024-10,67.76,,,,954.8863624467707,99.97041394162284,,,
CUST_000136,SVC_00000279,2024-09,549.94,,,,724.0610664977382,100.13356867770968,,,
CUST_000136,SVC_00000280,2025-07,24.01,760.0,3101.0,0.0,,,,,
CUST_000136,SVC_00000280,2025-07,15.35,1256.0,1734.0,0.0,,,,,
CUST_000136,SVC_00000280,2025-06,19.68,131.0,1796.0,0.0,,,,,
CUST_000136,SVC_00000280,2025-05,9.12,461.0,2895.0,0.0,,,,,
CUST_000136,SVC_00000280,2025-04,13.29,398.0,1212.0,0.0,,,,,
CUST_000136,SVC_00000280,2025-03,4.6,1373.0,943.0,0.0,,,,,
CUST_000136,SVC_00000280,2025-02,19.23,1342.0,1099.0,0.0,,,,,
CUST_000136,SVC_00000280,2025-01,19.26,387.0,3456.0,0.0,,,,,
CUST_000136,SVC_00000280,2024-12,22.49,722.0,881.0,0.0,,,,,
CUST_000136,SVC_00000280,2024-11,14.09,664.0,3062.0,0.0,,,,,
CUST_000136,SVC_00000280,2024-10,5.2,853.0,1485.0,0.0,,,,,
CUST_000136,SVC_00000280,2024-09,14.06,756.0,1407.0,0.0,,,,,
CUST_000137,SVC_00000281,2025-07,21.98,1043.0,1835.0,0.0,,,,,
CUST_000137,SVC_00000281,2025-07,0.0,919.0,175.0,0.0,,,,,
CUST_000137,SVC_00000281,2025-06,20.17,1389.0,759.0,0.0,,,,,
CUST_000137,SVC_00000281,2025-05,12.91,560.0,2488.0,0.0,,,,,
