customer_id,service_id,plan_id,plan_name,service_type,monthly_fee,service_start_date,service_status,auto_pay,contract_length,early_termination_fee
CUST_000235,SVC_00000502,PLAN_009,Business Mobile,Mobile,45.99,2023-02-25,Cancelled,True,24,0.0
CUST_000236,SVC_00000503,PLAN_010,Business Internet,Internet,129.99,2024-05-04,Active,True,12,0.0
CUST_000236,SVC_00000504,PLAN_005,Home Internet Pro,Internet,69.99,2025-06-26,Active,True,24,0.0
CUST_000236,SVC_00000505,PLAN_001,Basic Mobile,Mobile,35.99,2025-01-20,Active,True,0,0.0
CUST_000237,SVC_00000506,PLAN_009,Business Mobile,Mobile,45.99,2024-08-06,Active,True,12,0.0
CUST_000237,SVC_00000507,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-07-11,Active,True,24,0.0
CUST_000238,SVC_00000508,PLAN_008,Premium TV,TV,79.99,2024-05-07,Suspended,False,12,0.0
CUST_000238,SVC_00000509,PLAN_007,Basic TV,TV,39.99,2024-08-25,Active,False,0,0.0
CUST_000238,SVC_00000510,PLAN_009,Business Mobile,Mobile,45.99,2024-10-13,Active,False,0,0.0
CUST_000239,SVC_00000511,PLAN_005,Home Internet Pro,Internet,69.99,2022-04-14,Suspended,False,24,0.0
CUST_000239,SVC_00000512,PLAN_009,Business Mobile,Mobile,45.99,2022-10-19,Active,True,0,0.0
CUST_000240,SVC_00000513,PLAN_002,Premium Mobile,Mobile,55.99,2024-03-28,Active,True,0,55.58660614250821
CUST_000240,SVC_00000514,PLAN_008,Premium TV,TV,79.99,2024-05-28,Active,False,24,38.921627901056134
CUST_000241,SVC_00000515,PLAN_001,Basic Mobile,Mobile,35.99,2023-08-10,Active,True,0,137.90979299518503
CUST_000242,SVC_00000516,PLAN_005,Home Internet Pro,Internet,69.99,2025-04-17,Suspended,True,12,0.0
CUST_000242,SVC_00000517,PLAN_010,Business Internet,Internet,129.99,2025-05-18,Active,True,12,0.0
CUST_000242,SVC_00000518,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-06-04,Active,False,24,94.71530502790092
CUST_000242,SVC_00000519,PLAN_009,Business Mobile,Mobile,45.99,2025-04-16,Cancelled,True,24,0.0
CUST_000243,SVC_00000520,PLAN_008,Premium TV,TV,79.99,2024-07-03,Active,False,12,0.0
CUST_000244,SVC_00000521,PLAN_005,Home Internet Pro,Internet,69.99,2024-08-26,Active,True,12,0.0
CUST_000244,SVC_00000522,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-01-21,Suspended,True,12,160.4774198560691
CUST_000245,SVC_00000523,PLAN_010,Business Internet,Internet,129.99,2024-08-06,Active,False,12,11.15799182542867
CUST_000246,SVC_00000524,PLAN_005,Home Internet Pro,Internet,69.99,2025-01-12,Active,False,12,0.0
CUST_000247,SVC_00000525,PLAN_008,Premium TV,TV,79.99,2025-03-16,Suspended,True,24,0.0
CUST_000247,SVC_00000526,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-02-07,Active,True,24,0.0
CUST_000248,SVC_00000527,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-04-22,Active,False,0,20.5379307453164
CUST_000248,SVC_00000528,PLAN_002,Premium Mobile,Mobile,55.99,2024-08-21,Active,True,0,0.0
CUST_000249,SVC_00000529,PLAN_008,Premium TV,TV,79.99,2024-07-20,Active,False,24,0.0
CUST_000250,SVC_00000530,PLAN_005,Home Internet Pro,Internet,69.99,2025-06-29,Active,True,12,0.0
CUST_000250,SVC_00000531,PLAN_002,Premium Mobile,Mobile,55.99,2025-06-05,Active,False,0,0.0
CUST_000250,SVC_00000532,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-06-21,Cancelled,False,24,0.0
CUST_000251,SVC_00000533,PLAN_009,Business Mobile,Mobile,45.99,2023-06-02,Active,False,24,0.0
CUST_000251,SVC_00000534,PLAN_002,Premium Mobile,Mobile,55.99,2021-09-17,Active,True,0,0.0
CUST_000252,SVC_00000535,PLAN_004,Home Internet Basic,Internet,49.99,2025-04-05,Active,True,24,0.0
CUST_000252,SVC_00000536,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-04-04,Cancelled,True,12,0.0
CUST_000253,SVC_00000537,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-10-14,Active,False,0,0.0
CUST_000253,SVC_00000538,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-05-14,Suspended,False,0,65.72380984169241
CUST_000254,SVC_00000539,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-07-22,Suspended,True,24,0.7394144516692291
CUST_000255,SVC_00000540,PLAN_005,Home Internet Pro,Internet,69.99,2022-10-22,Active,True,12,0.0
CUST_000256,SVC_00000541,PLAN_005,Home Internet Pro,Internet,69.99,2023-07-17,Active,False,12,0.0
CUST_000256,SVC_00000542,PLAN_010,Business Internet,Internet,129.99,2021-01-19,Active,True,24,71.57733295860527
CUST_000256,SVC_00000543,PLAN_003,Ultimate Mobile,Mobile,85.99,2021-12-06,Active,True,24,0.0
CUST_000257,SVC_00000544,PLAN_010,Business Internet,Internet,129.99,2022-11-04,Suspended,False,12,0.0
CUST_000257,SVC_00000545,PLAN_008,Premium TV,TV,79.99,2023-11-11,Active,False,12,52.39977049654225
CUST_000258,SVC_00000546,PLAN_010,Business Internet,Internet,129.99,2025-06-03,Active,True,12,35.21548486185284
CUST_000259,SVC_00000547,PLAN_009,Business Mobile,Mobile,45.99,2023-12-22,Active,True,24,0.0
CUST_000260,SVC_00000548,PLAN_002,Premium Mobile,Mobile,55.99,2023-11-10,Active,True,24,0.0
CUST_000260,SVC_00000549,PLAN_008,Premium TV,TV,79.99,2024-09-28,Active,False,0,105.3853481666771
CUST_000260,SVC_00000550,PLAN_009,Business Mobile,Mobile,45.99,2024-03-12,Active,False,0,28.886449162249427
CUST_000261,SVC_00000551,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-05-20,Active,True,0,0.0
CUST_000261,SVC_00000552,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-05-11,Active,False,0,9.239038472000317
CUST_000261,SVC_00000553,PLAN_001,Basic Mobile,Mobile,35.99,2025-07-22,Active,True,0,29.71338380527586
CUST_000261,SVC_00000554,PLAN_004,Home Internet Basic,Internet,49.99,2025-01-09,Active,False,12,0.0
CUST_000262,SVC_00000555,PLAN_004,Home Internet Basic,Internet,49.99,2025-05-14,Suspended,True,0,94.13345872014345
CUST_000262,SVC_00000556,PLAN_009,Business Mobile,Mobile,45.99,2025-06-04,Active,True,12,0.0
CUST_000262,SVC_00000557,PLAN_008,Premium TV,TV,79.99,2024-12-17,Active,False,24,0.0
CUST_000262,SVC_00000558,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-12-20,Active,False,0,0.0
CUST_000263,SVC_00000559,PLAN_009,Business Mobile,Mobile,45.99,2024-08-08,Active,False,0,0.0
CUST_000263,SVC_00000560,PLAN_010,Business Internet,Internet,129.99,2025-04-25,Suspended,True,12,40.60009934318074
CUST_000263,SVC_00000561,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-01-09,Suspended,False,12,0.0
CUST_000264,SVC_00000562,PLAN_008,Premium TV,TV,79.99,2023-07-09,Active,False,24,0.0
CUST_000264,SVC_00000563,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-03-19,Active,True,24,0.0
CUST_000264,SVC_00000564,PLAN_009,Business Mobile,Mobile,45.99,2024-03-25,Active,True,24,0.0
CUST_000265,SVC_00000565,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-09-02,Active,False,24,0.0
CUST_000265,SVC_00000566,PLAN_009,Business Mobile,Mobile,45.99,2024-11-12,Active,False,24,88.33769892720937
CUST_000266,SVC_00000567,PLAN_009,Business Mobile,Mobile,45.99,2023-07-20,Active,True,24,0.0
CUST_000267,SVC_00000568,PLAN_009,Business Mobile,Mobile,45.99,2025-01-08,Active,False,12,14.269735455865984
CUST_000267,SVC_00000569,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-08-08,Active,True,24,65.84825851026719
CUST_000268,SVC_00000570,PLAN_008,Premium TV,TV,79.99,2023-04-07,Active,False,12,0.0
CUST_000268,SVC_00000571,PLAN_002,Premium Mobile,Mobile,55.99,2023-09-01,Cancelled,False,12,0.0
CUST_000269,SVC_00000572,PLAN_005,Home Internet Pro,Internet,69.99,2025-04-20,Active,False,24,0.0
CUST_000270,SVC_00000573,PLAN_005,Home Internet Pro,Internet,69.99,2023-07-30,Active,True,24,144.6671780185954
CUST_000270,SVC_00000574,PLAN_010,Business Internet,Internet,129.99,2021-10-06,Active,True,0,0.0
CUST_000270,SVC_00000575,PLAN_002,Premium Mobile,Mobile,55.99,2022-05-14,Active,False,0,0.0
CUST_000271,SVC_00000576,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-07-18,Active,True,24,0.0
CUST_000271,SVC_00000577,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-03-13,Active,True,24,0.0
CUST_000272,SVC_00000578,PLAN_009,Business Mobile,Mobile,45.99,2022-02-27,Active,True,24,0.0
CUST_000272,SVC_00000579,PLAN_002,Premium Mobile,Mobile,55.99,2021-09-22,Active,False,24,85.14386964703023
CUST_000273,SVC_00000580,PLAN_005,Home Internet Pro,Internet,69.99,2025-02-04,Active,False,24,0.0
CUST_000273,SVC_00000581,PLAN_008,Premium TV,TV,79.99,2025-03-03,Active,True,12,190.52750914433204
CUST_000273,SVC_00000582,PLAN_010,Business Internet,Internet,129.99,2025-07-05,Active,False,24,78.12722930864877
CUST_000274,SVC_00000583,PLAN_009,Business Mobile,Mobile,45.99,2025-02-04,Active,True,24,0.0
CUST_000274,SVC_00000584,PLAN_005,Home Internet Pro,Internet,69.99,2024-11-25,Active,False,12,134.97710757390672
CUST_000275,SVC_00000585,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-01-20,Active,False,12,13.89820711515144
CUST_000276,SVC_00000586,PLAN_008,Premium TV,TV,79.99,2025-06-22,Active,True,24,0.0
CUST_000276,SVC_00000587,PLAN_005,Home Internet Pro,Internet,69.99,2024-01-12,Active,True,24,0.0
CUST_000276,SVC_00000588,PLAN_004,Home Internet Basic,Internet,49.99,2023-08-25,Active,False,24,22.148789657857513
CUST_000276,SVC_00000589,PLAN_007,Basic TV,TV,39.99,2024-02-14,Active,False,0,191.01935312686487
CUST_000277,SVC_00000590,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-07-18,Active,True,24,0.0
CUST_000277,SVC_00000591,PLAN_002,Premium Mobile,Mobile,55.99,2025-07-29,Active,False,12,0.0
CUST_000277,SVC_00000592,PLAN_005,Home Internet Pro,Internet,69.99,2025-07-17,Cancelled,True,0,0.0
CUST_000278,SVC_00000593,PLAN_010,Business Internet,Internet,129.99,2025-02-03,Active,True,24,79.84738291032403
CUST_000278,SVC_00000594,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-10-22,Active,False,0,0.0
CUST_000279,SVC_00000595,PLAN_008,Premium TV,TV,79.99,2024-11-27,Active,True,24,0.0
CUST_000279,SVC_00000596,PLAN_005,Home Internet Pro,Internet,69.99,2025-05-18,Suspended,False,0,0.0
CUST_000280,SVC_00000597,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-09-27,Active,True,24,179.99292406102495
CUST_000280,SVC_00000598,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-11-25,Active,False,24,0.0
CUST_000280,SVC_00000599,PLAN_005,Home Internet Pro,Internet,69.99,2024-02-05,Active,True,24,0.0
CUST_000281,SVC_00000600,PLAN_008,Premium TV,TV,79.99,2023-01-26,Suspended,True,24,0.0
CUST_000282,SVC_00000601,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-12-12,Active,True,0,0.0
CUST_000282,SVC_00000602,PLAN_010,Business Internet,Internet,129.99,2023-10-10,Suspended,False,24,0.0
CUST_000283,SVC_00000603,PLAN_002,Premium Mobile,Mobile,55.99,2024-07-21,Cancelled,True,12,0.0
CUST_000283,SVC_00000604,PLAN_008,Premium TV,TV,79.99,2024-09-10,Active,False,24,41.47441909620846
CUST_000284,SVC_00000605,PLAN_009,Business Mobile,Mobile,45.99,2025-07-30,Active,False,24,0.0
CUST_000285,SVC_00000606,PLAN_009,Business Mobile,Mobile,45.99,2025-04-22,Active,True,12,141.81992101242687
CUST_000285,SVC_00000607,PLAN_008,Premium TV,TV,79.99,2025-04-23,Active,False,24,0.0
CUST_000286,SVC_00000608,PLAN_010,Business Internet,Internet,129.99,2024-11-03,Active,False,12,0.0
CUST_000287,SVC_00000609,PLAN_009,Business Mobile,Mobile,45.99,2025-05-26,Active,True,0,58.82893074177411
CUST_000288,SVC_00000610,PLAN_009,Business Mobile,Mobile,45.99,2025-04-01,Active,True,0,0.0
CUST_000288,SVC_00000611,PLAN_008,Premium TV,TV,79.99,2024-09-06,Active,True,24,0.0
CUST_000289,SVC_00000612,PLAN_001,Basic Mobile,Mobile,35.99,2021-07-06,Active,True,24,0.0
CUST_000290,SVC_00000613,PLAN_009,Business Mobile,Mobile,45.99,2023-04-07,Active,True,24,0.0
CUST_000290,SVC_00000614,PLAN_005,Home Internet Pro,Internet,69.99,2025-06-13,Active,True,12,0.0
CUST_000290,SVC_00000615,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-01-06,Active,True,24,0.0
CUST_000291,SVC_00000616,PLAN_007,Basic TV,TV,39.99,2025-06-24,Active,True,12,0.0
CUST_000292,SVC_00000617,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-06-26,Active,True,12,0.0
CUST_000293,SVC_00000618,PLAN_005,Home Internet Pro,Internet,69.99,2025-04-01,Active,True,12,0.0
CUST_000293,SVC_00000619,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-09-13,Active,False,24,0.0
CUST_000293,SVC_00000620,PLAN_008,Premium TV,TV,79.99,2025-07-03,Active,True,0,0.0
CUST_000294,SVC_00000621,PLAN_004,Home Internet Basic,Internet,49.99,2022-01-28,Active,True,24,0.0
CUST_000294,SVC_00000622,PLAN_003,Ultimate Mobile,Mobile,85.99,2021-07-04,Active,False,12,0.0
CUST_000295,SVC_00000623,PLAN_002,Premium Mobile,Mobile,55.99,2024-12-12,Active,False,0,0.0
CUST_000295,SVC_00000624,PLAN_010,Business Internet,Internet,129.99,2025-03-07,Active,True,24,0.0
CUST_000296,SVC_00000625,PLAN_002,Premium Mobile,Mobile,55.99,2023-08-02,Cancelled,True,0,0.0
CUST_000296,SVC_00000626,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-12-08,Cancelled,True,24,0.0
CUST_000297,SVC_00000627,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-03-21,Cancelled,False,0,0.0
CUST_000297,SVC_00000628,PLAN_008,Premium TV,TV,79.99,2024-11-25,Active,True,24,152.34325659866187
CUST_000298,SVC_00000629,PLAN_005,Home Internet Pro,Internet,69.99,2024-08-06,Cancelled,False,12,0.0
CUST_000298,SVC_00000630,PLAN_010,Business Internet,Internet,129.99,2025-05-07,Active,False,24,0.0
CUST_000299,SVC_00000631,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-11-12,Active,True,12,151.78820624467645
CUST_000299,SVC_00000632,PLAN_002,Premium Mobile,Mobile,55.99,2023-11-07,Active,True,0,0.0
CUST_000299,SVC_00000633,PLAN_010,Business Internet,Internet,129.99,2022-06-19,Active,True,12,99.74529638382006
CUST_000300,SVC_00000634,PLAN_005,Home Internet Pro,Internet,69.99,2022-06-19,Active,True,12,0.0
CUST_000301,SVC_00000635,PLAN_010,Business Internet,Internet,129.99,2024-04-04,Cancelled,False,12,128.72041432108114
CUST_000301,SVC_00000636,PLAN_009,Business Mobile,Mobile,45.99,2024-12-05,Active,False,0,0.0
CUST_000302,SVC_00000637,PLAN_010,Business Internet,Internet,129.99,2024-10-27,Active,False,24,107.8623504252344
CUST_000302,SVC_00000638,PLAN_008,Premium TV,TV,79.99,2024-04-12,Suspended,True,0,0.0
CUST_000302,SVC_00000639,PLAN_002,Premium Mobile,Mobile,55.99,2022-03-29,Active,False,0,0.0
CUST_000303,SVC_00000640,PLAN_002,Premium Mobile,Mobile,55.99,2024-01-13,Active,False,12,0.0
CUST_000303,SVC_00000641,PLAN_010,Business Internet,Internet,129.99,2024-06-15,Active,True,12,34.735164929376005
CUST_000304,SVC_00000642,PLAN_003,Ultimate Mobile,Mobile,85.99,2021-12-24,Active,True,12,0.0
CUST_000304,SVC_00000643,PLAN_010,Business Internet,Internet,129.99,2024-09-26,Active,False,24,39.50725234288714
CUST_000305,SVC_00000644,PLAN_010,Business Internet,Internet,129.99,2021-07-08,Active,False,24,0.0
CUST_000305,SVC_00000645,PLAN_002,Premium Mobile,Mobile,55.99,2021-05-26,Cancelled,True,24,0.0
CUST_000306,SVC_00000646,PLAN_009,Business Mobile,Mobile,45.99,2023-11-12,Cancelled,False,24,0.0
CUST_000306,SVC_00000647,PLAN_007,Basic TV,TV,39.99,2025-06-02,Active,False,0,0.0
CUST_000307,SVC_00000648,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-01-01,Active,False,12,0.0
CUST_000307,SVC_00000649,PLAN_002,Premium Mobile,Mobile,55.99,2024-07-22,Active,True,24,0.0
CUST_000308,SVC_00000650,PLAN_009,Business Mobile,Mobile,45.99,2022-09-04,Active,False,24,0.0
CUST_000309,SVC_00000651,PLAN_009,Business Mobile,Mobile,45.99,2025-07-26,Active,False,12,0.0
CUST_000309,SVC_00000652,PLAN_005,Home Internet Pro,Internet,69.99,2025-07-27,Active,True,12,0.0
CUST_000310,SVC_00000653,PLAN_010,Business Internet,Internet,129.99,2022-12-07,Suspended,False,24,0.0
CUST_000311,SVC_00000654,PLAN_005,Home Internet Pro,Internet,69.99,2024-10-14,Active,False,24,0.0
CUST_000311,SVC_00000655,PLAN_002,Premium Mobile,Mobile,55.99,2024-12-22,Active,True,24,0.0
CUST_000312,SVC_00000656,PLAN_002,Premium Mobile,Mobile,55.99,2023-01-07,Active,True,12,0.0
CUST_000312,SVC_00000657,PLAN_008,Premium TV,TV,79.99,2024-07-22,Cancelled,False,0,0.0
CUST_000312,SVC_00000658,PLAN_009,Business Mobile,Mobile,45.99,2024-07-16,Active,False,0,77.06663150566631
CUST_000312,SVC_00000659,PLAN_005,Home Internet Pro,Internet,69.99,2025-06-29,Active,True,12,0.0
CUST_000313,SVC_00000660,PLAN_010,Business Internet,Internet,129.99,2023-08-11,Active,True,0,0.0
CUST_000313,SVC_00000661,PLAN_004,Home Internet Basic,Internet,49.99,2024-10-25,Active,False,0,49.48296040616829
CUST_000313,SVC_00000662,PLAN_007,Basic TV,TV,39.99,2023-06-15,Active,True,12,18.461161321993735
CUST_000313,SVC_00000663,PLAN_009,Business Mobile,Mobile,45.99,2024-01-05,Active,False,24,0.0
CUST_000314,SVC_00000664,PLAN_002,Premium Mobile,Mobile,55.99,2024-05-13,Active,True,24,85.3742945982087
CUST_000314,SVC_00000665,PLAN_005,Home Internet Pro,Internet,69.99,2023-04-03,Active,False,0,0.0
CUST_000314,SVC_00000666,PLAN_008,Premium TV,TV,79.99,2022-02-13,Active,True,12,0.0
CUST_000314,SVC_00000667,PLAN_010,Business Internet,Internet,129.99,2025-02-11,Active,False,12,41.90511097016463
CUST_000315,SVC_00000668,PLAN_004,Home Internet Basic,Internet,49.99,2022-10-16,Active,True,12,0.0
CUST_000315,SVC_00000669,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-10-06,Active,True,0,0.0
CUST_000315,SVC_00000670,PLAN_010,Business Internet,Internet,129.99,2021-08-31,Active,False,0,0.0
CUST_000316,SVC_00000671,PLAN_005,Home Internet Pro,Internet,69.99,2024-08-25,Active,True,12,0.0
CUST_000317,SVC_00000672,PLAN_005,Home Internet Pro,Internet,69.99,2024-09-10,Active,True,12,149.98314705897778
CUST_000317,SVC_00000673,PLAN_010,Business Internet,Internet,129.99,2023-09-18,Active,True,24,0.0
CUST_000318,SVC_00000674,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-02-21,Active,True,0,58.62511707202651
CUST_000318,SVC_00000675,PLAN_005,Home Internet Pro,Internet,69.99,2025-01-30,Active,False,12,0.0
CUST_000318,SVC_00000676,PLAN_009,Business Mobile,Mobile,45.99,2025-06-27,Active,False,24,0.0
CUST_000319,SVC_00000677,PLAN_002,Premium Mobile,Mobile,55.99,2025-07-21,Active,True,0,0.0
CUST_000320,SVC_00000678,PLAN_002,Premium Mobile,Mobile,55.99,2024-05-12,Active,True,24,0.0
CUST_000320,SVC_00000679,PLAN_007,Basic TV,TV,39.99,2025-02-19,Cancelled,False,24,0.0
CUST_000320,SVC_00000680,PLAN_008,Premium TV,TV,79.99,2024-09-15,Active,False,24,0.0
CUST_000320,SVC_00000681,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-04-24,Suspended,False,12,0.0
CUST_000321,SVC_00000682,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-12-26,Active,True,24,0.0
CUST_000321,SVC_00000683,PLAN_008,Premium TV,TV,79.99,2022-09-30,Active,True,24,0.0
CUST_000322,SVC_00000684,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-05-08,Active,True,12,0.0
CUST_000322,SVC_00000685,PLAN_005,Home Internet Pro,Internet,69.99,2025-05-30,Suspended,False,0,0.0
CUST_000323,SVC_00000686,PLAN_008,Premium TV,TV,79.99,2025-03-12,Active,False,0,0.0
CUST_000324,SVC_00000687,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-02-28,Cancelled,False,12,0.0
CUST_000325,SVC_00000688,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-07-20,Cancelled,False,0,0.0
CUST_000325,SVC_00000689,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-07-09,Active,False,0,0.0
CUST_000325,SVC_00000690,PLAN_009,Business Mobile,Mobile,45.99,2025-07-23,Active,False,24,0.0
CUST_000326,SVC_00000691,PLAN_008,Premium TV,TV,79.99,2025-07-20,Suspended,False,24,0.0
CUST_000326,SVC_00000692,PLAN_005,Home Internet Pro,Internet,69.99,2025-07-01,Active,True,12,0.0
CUST_000326,SVC_00000693,PLAN_009,Business Mobile,Mobile,45.99,2025-07-09,Active,False,12,0.0
CUST_000327,SVC_00000694,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-08-02,Active,True,12,150.6505041483192
CUST_000327,SVC_00000695,PLAN_007,Basic TV,TV,39.99,2024-09-22,Active,True,12,0.0
CUST_000327,SVC_00000696,PLAN_004,Home Internet Basic,Internet,49.99,2025-05-13,Active,True,24,0.0
CUST_000327,SVC_00000697,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-06-03,Active,True,0,95.2604635827301
CUST_000328,SVC_00000698,PLAN_002,Premium Mobile,Mobile,55.99,2023-12-23,Active,True,0,0.0
CUST_000328,SVC_00000699,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-05-31,Active,False,12,0.0
CUST_000328,SVC_00000700,PLAN_008,Premium TV,TV,79.99,2024-12-20,Active,True,0,0.0
CUST_000329,SVC_00000701,PLAN_002,Premium Mobile,Mobile,55.99,2024-01-22,Active,False,0,0.0
CUST_000329,SVC_00000702,PLAN_005,Home Internet Pro,Internet,69.99,2024-03-04,Active,False,12,23.137993054056906
CUST_000329,SVC_00000703,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-04-13,Active,True,24,0.0
CUST_000329,SVC_00000704,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-08-29,Cancelled,True,0,0.0
CUST_000330,SVC_00000705,PLAN_010,Business Internet,Internet,129.99,2024-12-30,Cancelled,True,24,107.12060807624111
CUST_000330,SVC_00000706,PLAN_009,Business Mobile,Mobile,45.99,2024-12-21,Active,False,24,0.0
CUST_000330,SVC_00000707,PLAN_005,Home Internet Pro,Internet,69.99,2025-03-27,Active,True,0,0.0
CUST_000331,SVC_00000708,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-10-12,Active,True,0,0.0
CUST_000331,SVC_00000709,PLAN_002,Premium Mobile,Mobile,55.99,2023-10-20,Active,False,12,0.0
CUST_000332,SVC_00000710,PLAN_009,Business Mobile,Mobile,45.99,2024-06-02,Active,True,0,0.0
CUST_000332,SVC_00000711,PLAN_005,Home Internet Pro,Internet,69.99,2025-02-27,Active,True,0,0.0
CUST_000333,SVC_00000712,PLAN_005,Home Internet Pro,Internet,69.99,2023-12-13,Active,False,0,0.0
CUST_000333,SVC_00000713,PLAN_008,Premium TV,TV,79.99,2024-11-11,Active,True,24,193.2991405974457
CUST_000334,SVC_00000714,PLAN_008,Premium TV,TV,79.99,2025-03-17,Active,True,0,146.5316205239786
CUST_000335,SVC_00000715,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-02-28,Active,True,12,0.0
CUST_000335,SVC_00000716,PLAN_005,Home Internet Pro,Internet,69.99,2025-02-12,Active,False,0,0.0
CUST_000335,SVC_00000717,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-03-24,Active,True,0,0.0
CUST_000336,SVC_00000718,PLAN_005,Home Internet Pro,Internet,69.99,2024-02-15,Active,False,24,0.0
CUST_000336,SVC_00000719,PLAN_002,Premium Mobile,Mobile,55.99,2024-02-12,Active,False,24,0.0
CUST_000337,SVC_00000720,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-10-22,Suspended,False,12,150.45329599272824
CUST_000338,SVC_00000721,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-10-21,Active,False,24,0.0
CUST_000338,SVC_00000722,PLAN_009,Business Mobile,Mobile,45.99,2025-06-25,Active,False,0,0.0
CUST_000339,SVC_00000723,PLAN_002,Premium Mobile,Mobile,55.99,2023-09-30,Active,True,0,0.0
CUST_000339,SVC_00000724,PLAN_008,Premium TV,TV,79.99,2022-08-18,Active,True,0,0.0
CUST_000339,SVC_00000725,PLAN_005,Home Internet Pro,Internet,69.99,2025-06-20,Suspended,False,24,0.0
CUST_000340,SVC_00000726,PLAN_009,Business Mobile,Mobile,45.99,2025-07-11,Active,False,24,10.49442308745807
CUST_000341,SVC_00000727,PLAN_004,Home Internet Basic,Internet,49.99,2025-07-17,Active,False,12,0.0
CUST_000341,SVC_00000728,PLAN_002,Premium Mobile,Mobile,55.99,2025-07-24,Active,True,12,97.72517875237703
CUST_000341,SVC_00000729,PLAN_007,Basic TV,TV,39.99,2025-07-25,Active,True,0,0.0
CUST_000341,SVC_00000730,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-07-14,Active,True,24,0.0
CUST_000342,SVC_00000731,PLAN_010,Business Internet,Internet,129.99,2025-06-30,Active,False,24,23.32552683746365
CUST_000342,SVC_00000732,PLAN_009,Business Mobile,Mobile,45.99,2025-07-18,Active,True,12,0.0
CUST_000343,SVC_00000733,PLAN_008,Premium TV,TV,79.99,2023-08-25,Active,True,0,96.83829545967903
CUST_000343,SVC_00000734,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-06-12,Active,False,24,0.0
CUST_000343,SVC_00000735,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-08-30,Active,True,0,0.0
CUST_000343,SVC_00000736,PLAN_005,Home Internet Pro,Internet,69.99,2023-08-29,Active,True,24,0.0
CUST_000344,SVC_00000737,PLAN_009,Business Mobile,Mobile,45.99,2022-10-10,Active,False,12,0.0
CUST_000345,SVC_00000738,PLAN_010,Business Internet,Internet,129.99,2024-05-04,Active,True,12,0.0
CUST_000345,SVC_00000739,PLAN_007,Basic TV,TV,39.99,2024-02-29,Suspended,True,0,0.0
CUST_000346,SVC_00000740,PLAN_009,Business Mobile,Mobile,45.99,2023-08-24,Active,False,12,115.01620591615125
CUST_000347,SVC_00000741,PLAN_002,Premium Mobile,Mobile,55.99,2025-01-01,Active,False,12,24.943424025398954
CUST_000347,SVC_00000742,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-06-21,Active,True,24,0.0
