customer_id,service_id,bill_date,due_date,amount_due,amount_paid,payment_date,payment_method,payment_status,late_fee
CUST_000066,SVC_00000136,2024-10-04 17:25:35.806922,2024-10-19 17:25:35.806922,44.08,44.08,2024-10-16 17:25:35.806922,Bank Transfer,Paid,0.0
CUST_000066,SVC_00000136,2024-09-04 17:25:35.806926,2024-09-19 17:25:35.806926,44.99,44.99,2024-09-24 17:25:35.806926,Auto Pay,Paid,0.0
CUST_000066,SVC_00000137,2025-07-31 17:25:35.806940,2025-08-15 17:25:35.806940,63.49,63.49,2025-08-19 17:25:35.806940,Auto Pay,Paid,0.0
CUST_000066,SVC_00000137,2025-07-01 17:25:35.806945,2025-07-16 17:25:35.806945,85.94,85.94,2025-07-20 17:25:35.806945,Credit Card,Paid,0.0
CUST_000066,SVC_00000137,2025-06-01 17:25:35.806950,2025-06-16 17:25:35.806950,99.69,99.69,2025-06-21 17:25:35.806950,Check,Paid,0.0
CUST_000066,SVC_00000137,2025-05-02 17:25:35.806954,2025-05-17 17:25:35.806954,65.42,65.42,2025-05-19 17:25:35.806954,Credit Card,Paid,0.0
CUST_000066,SVC_00000137,2025-04-02 17:25:35.806958,2025-04-17 17:25:35.806958,66.69,66.69,2025-04-22 17:25:35.806958,Auto Pay,Paid,0.0
CUST_000066,SVC_00000137,2025-03-03 17:25:35.806963,2025-03-18 17:25:35.806963,67.95,67.95,2025-03-20 17:25:35.806963,Bank Transfer,Paid,0.0
CUST_000066,SVC_00000137,2025-02-01 17:25:35.806967,2025-02-16 17:25:35.806967,63.99,63.99,2025-02-12 17:25:35.806967,Bank Transfer,Paid,0.0
CUST_000066,SVC_00000137,2025-01-02 17:25:35.806972,2025-01-17 17:25:35.806972,89.52,89.52,2025-01-30 17:25:35.806972,Credit Card,Late,25.0
CUST_000066,SVC_00000137,2024-12-03 17:25:35.806977,2024-12-18 17:25:35.806977,64.46,64.46,2024-12-31 17:25:35.806977,Credit Card,Late,25.0
CUST_000066,SVC_00000137,2024-11-03 17:25:35.806982,2024-11-18 17:25:35.806982,101.98,101.98,2024-11-13 17:25:35.806982,Auto Pay,Paid,0.0
CUST_000066,SVC_00000137,2024-10-04 17:25:35.806987,2024-10-19 17:25:35.806987,62.73,62.73,2024-10-16 17:25:35.806987,Check,Paid,0.0
CUST_000066,SVC_00000137,2024-09-04 17:25:35.806991,2024-09-19 17:25:35.806991,62.55,62.55,2024-09-21 17:25:35.806991,Check,Paid,0.0
CUST_000067,SVC_00000138,2025-07-31 17:25:35.807006,2025-08-15 17:25:35.807006,43.58,43.58,2025-08-19 17:25:35.807006,Check,Paid,0.0
CUST_000067,SVC_00000138,2025-07-01 17:25:35.807011,2025-07-16 17:25:35.807011,41.12,41.12,2025-07-12 17:25:35.807011,Check,Paid,0.0
CUST_000067,SVC_00000138,2025-06-01 17:25:35.807016,2025-06-16 17:25:35.807016,43.48,43.48,2025-06-11 17:25:35.807016,Credit Card,Paid,0.0
CUST_000067,SVC_00000138,2025-05-02 17:25:35.807020,2025-05-17 17:25:35.807020,46.27,46.27,2025-05-18 17:25:35.807020,Bank Transfer,Paid,0.0
CUST_000067,SVC_00000138,2025-04-02 17:25:35.807025,2025-04-17 17:25:35.807025,42.19,42.19,2025-04-20 17:25:35.807025,Auto Pay,Paid,0.0
CUST_000067,SVC_00000138,2025-03-03 17:25:35.807029,2025-03-18 17:25:35.807029,45.24,45.24,2025-03-22 17:25:35.807029,Bank Transfer,Paid,0.0
CUST_000067,SVC_00000138,2025-02-01 17:25:35.807034,2025-02-16 17:25:35.807034,41.31,0.0,,Auto Pay,Unpaid,0.0
CUST_000067,SVC_00000138,2025-01-02 17:25:35.807038,2025-01-17 17:25:35.807038,44.75,44.75,2025-01-21 17:25:35.807038,Credit Card,Paid,0.0
CUST_000067,SVC_00000138,2024-12-03 17:25:35.807042,2024-12-18 17:25:35.807042,46.18,46.18,2024-12-16 17:25:35.807042,Auto Pay,Paid,0.0
CUST_000067,SVC_00000138,2024-11-03 17:25:35.807047,2024-11-18 17:25:35.807047,40.92,40.92,2024-11-17 17:25:35.807047,Auto Pay,Paid,0.0
CUST_000067,SVC_00000138,2024-10-04 17:25:35.807051,2024-10-19 17:25:35.807051,79.38,79.38,2024-10-22 17:25:35.807051,Credit Card,Paid,0.0
CUST_000067,SVC_00000138,2024-09-04 17:25:35.807055,2024-09-19 17:25:35.807055,80.95,80.95,2024-09-22 17:25:35.807055,Check,Paid,0.0
CUST_000068,SVC_00000139,2025-07-31 17:25:35.807071,2025-08-15 17:25:35.807071,56.05,0.0,,Check,Unpaid,0.0
CUST_000068,SVC_00000139,2025-07-01 17:25:35.807076,2025-07-16 17:25:35.807076,53.52,53.52,2025-07-15 17:25:35.807076,Auto Pay,Paid,0.0
CUST_000068,SVC_00000139,2025-06-01 17:25:35.807080,2025-06-16 17:25:35.807080,56.52,0.0,,Bank Transfer,Unpaid,0.0
CUST_000068,SVC_00000139,2025-05-02 17:25:35.807084,2025-05-17 17:25:35.807084,73.09,73.09,2025-05-13 17:25:35.807084,Auto Pay,Paid,0.0
CUST_000068,SVC_00000139,2025-04-02 17:25:35.807089,2025-04-17 17:25:35.807089,54.51,54.51,2025-04-17 17:25:35.807089,Bank Transfer,Paid,0.0
CUST_000068,SVC_00000139,2025-03-03 17:25:35.807093,2025-03-18 17:25:35.807093,52.43,52.43,2025-03-21 17:25:35.807093,Check,Paid,0.0
CUST_000068,SVC_00000139,2025-02-01 17:25:35.807097,2025-02-16 17:25:35.807097,56.86,56.86,2025-02-21 17:25:35.807097,Auto Pay,Paid,0.0
CUST_000068,SVC_00000139,2025-01-02 17:25:35.807102,2025-01-17 17:25:35.807102,56.68,56.68,2025-01-14 17:25:35.807102,Bank Transfer,Paid,0.0
CUST_000068,SVC_00000139,2024-12-03 17:25:35.807106,2024-12-18 17:25:35.807106,53.87,53.87,2024-12-23 17:25:35.807106,Bank Transfer,Paid,0.0
CUST_000068,SVC_00000139,2024-11-03 17:25:35.807110,2024-11-18 17:25:35.807110,56.91,56.91,2024-11-30 17:25:35.807110,Credit Card,Late,25.0
CUST_000068,SVC_00000139,2024-10-04 17:25:35.807115,2024-10-19 17:25:35.807115,74.96,74.96,2024-10-17 17:25:35.807115,Credit Card,Paid,0.0
CUST_000068,SVC_00000139,2024-09-04 17:25:35.807119,2024-09-19 17:25:35.807119,54.29,54.29,2024-09-22 17:25:35.807119,Check,Paid,0.0
CUST_000068,SVC_00000140,2025-07-31 17:25:35.807135,2025-08-15 17:25:35.807135,81.68,81.68,2025-08-16 17:25:35.807135,Auto Pay,Paid,0.0
CUST_000068,SVC_00000140,2025-07-01 17:25:35.807140,2025-07-16 17:25:35.807140,80.6,80.6,2025-07-16 17:25:35.807140,Bank Transfer,Paid,0.0
CUST_000068,SVC_00000140,2025-06-01 17:25:35.807145,2025-06-16 17:25:35.807145,80.47,80.47,2025-06-16 17:25:35.807145,Auto Pay,Paid,0.0
CUST_000068,SVC_00000140,2025-05-02 17:25:35.807149,2025-05-17 17:25:35.807149,103.89,103.89,2025-05-19 17:25:35.807149,Check,Paid,0.0
CUST_000068,SVC_00000140,2025-04-02 17:25:35.807153,2025-04-17 17:25:35.807153,82.97,82.97,2025-04-21 17:25:35.807153,Bank Transfer,Paid,0.0
CUST_000068,SVC_00000140,2025-03-03 17:25:35.807158,2025-03-18 17:25:35.807158,83.13,83.13,2025-03-21 17:25:35.807158,Auto Pay,Paid,0.0
CUST_000068,SVC_00000140,2025-02-01 17:25:35.807162,2025-02-16 17:25:35.807162,120.81,120.81,2025-02-15 17:25:35.807162,Auto Pay,Paid,0.0
CUST_000068,SVC_00000140,2025-01-02 17:25:35.807167,2025-01-17 17:25:35.807167,81.69,81.69,2025-01-19 17:25:35.807167,Check,Paid,0.0
CUST_000068,SVC_00000140,2024-12-03 17:25:35.807171,2024-12-18 17:25:35.807171,82.15,82.15,2024-12-22 17:25:35.807171,Auto Pay,Paid,0.0
CUST_000068,SVC_00000140,2024-11-03 17:25:35.807175,2024-11-18 17:25:35.807175,80.14,80.14,2024-11-19 17:25:35.807175,Check,Paid,0.0
CUST_000068,SVC_00000140,2024-10-04 17:25:35.807180,2024-10-19 17:25:35.807180,106.64,106.64,2024-10-18 17:25:35.807180,Credit Card,Paid,0.0
CUST_000068,SVC_00000140,2024-09-04 17:25:35.807184,2024-09-19 17:25:35.807184,81.26,81.26,2024-09-17 17:25:35.807184,Credit Card,Paid,0.0
CUST_000069,SVC_00000141,2025-07-31 17:25:35.807199,2025-08-15 17:25:35.807199,163.69,163.69,2025-08-18 17:25:35.807199,Bank Transfer,Paid,0.0
CUST_000069,SVC_00000141,2025-07-01 17:25:35.807205,2025-07-16 17:25:35.807205,151.73,151.73,2025-07-12 17:25:35.807205,Check,Paid,0.0
CUST_000069,SVC_00000141,2025-06-01 17:25:35.807209,2025-06-16 17:25:35.807209,113.44,113.44,2025-06-15 17:25:35.807209,Bank Transfer,Paid,0.0
CUST_000069,SVC_00000141,2025-05-02 17:25:35.807213,2025-05-17 17:25:35.807213,110.75,110.75,2025-05-15 17:25:35.807213,Check,Paid,0.0
CUST_000069,SVC_00000141,2025-04-02 17:25:35.807218,2025-04-17 17:25:35.807218,114.62,114.62,2025-04-18 17:25:35.807218,Credit Card,Paid,0.0
CUST_000069,SVC_00000141,2025-03-03 17:25:35.807222,2025-03-18 17:25:35.807222,113.4,113.4,2025-03-23 17:25:35.807222,Credit Card,Paid,0.0
CUST_000069,SVC_00000141,2025-02-01 17:25:35.807226,2025-02-16 17:25:35.807226,115.72,115.72,2025-02-17 17:25:35.807226,Check,Late,25.0
CUST_000069,SVC_00000141,2025-01-02 17:25:35.807231,2025-01-17 17:25:35.807231,110.04,110.04,2025-01-26 17:25:35.807231,Credit Card,Late,25.0
CUST_000069,SVC_00000141,2024-12-03 17:25:35.807235,2024-12-18 17:25:35.807235,110.42,110.42,2024-12-26 17:25:35.807235,Bank Transfer,Late,25.0
CUST_000069,SVC_00000141,2024-11-03 17:25:35.807239,2024-11-18 17:25:35.807239,112.24,112.24,2024-11-20 17:25:35.807239,Credit Card,Paid,0.0
CUST_000069,SVC_00000141,2024-10-04 17:25:35.807244,2024-10-19 17:25:35.807244,115.56,115.56,2024-10-14 17:25:35.807244,Check,Paid,0.0
CUST_000069,SVC_00000141,2024-09-04 17:25:35.807248,2024-09-19 17:25:35.807248,111.46,111.46,2024-09-23 17:25:35.807248,Auto Pay,Paid,0.0
CUST_000070,SVC_00000142,2025-07-31 17:25:35.807262,2025-08-15 17:25:35.807262,145.3,145.3,2025-08-16 17:25:35.807262,Bank Transfer,Paid,0.0
CUST_000070,SVC_00000142,2025-07-01 17:25:35.807268,2025-07-16 17:25:35.807268,168.67,168.67,2025-07-15 17:25:35.807268,Credit Card,Paid,0.0
CUST_000070,SVC_00000142,2025-06-01 17:25:35.807273,2025-06-16 17:25:35.807273,143.03,143.03,2025-06-16 17:25:35.807273,Auto Pay,Paid,0.0
CUST_000070,SVC_00000142,2025-05-02 17:25:35.807277,2025-05-17 17:25:35.807277,145.06,145.06,2025-05-20 17:25:35.807277,Check,Paid,0.0
CUST_000070,SVC_00000142,2025-04-02 17:25:35.807281,2025-04-17 17:25:35.807281,146.82,146.82,2025-04-17 17:25:35.807281,Check,Paid,0.0
CUST_000070,SVC_00000142,2025-03-03 17:25:35.807286,2025-03-18 17:25:35.807286,146.73,146.73,2025-03-23 17:25:35.807286,Bank Transfer,Paid,0.0
CUST_000070,SVC_00000142,2025-02-01 17:25:35.807290,2025-02-16 17:25:35.807290,145.73,145.73,2025-02-18 17:25:35.807290,Check,Paid,0.0
CUST_000070,SVC_00000142,2025-01-02 17:25:35.807294,2025-01-17 17:25:35.807294,147.64,147.64,2025-01-14 17:25:35.807294,Auto Pay,Paid,0.0
CUST_000070,SVC_00000142,2024-12-03 17:25:35.807299,2024-12-18 17:25:35.807299,143.48,143.48,2024-12-24 17:25:35.807299,Auto Pay,Late,25.0
CUST_000070,SVC_00000142,2024-11-03 17:25:35.807304,2024-11-18 17:25:35.807304,145.26,145.26,2024-11-19 17:25:35.807304,Credit Card,Paid,0.0
CUST_000070,SVC_00000142,2024-10-04 17:25:35.807309,2024-10-19 17:25:35.807309,145.06,145.06,2024-10-21 17:25:35.807309,Check,Paid,0.0
CUST_000070,SVC_00000142,2024-09-04 17:25:35.807314,2024-09-19 17:25:35.807314,142.88,142.88,2024-09-23 17:25:35.807314,Credit Card,Paid,0.0
CUST_000070,SVC_00000143,2025-07-31 17:25:35.807328,2025-08-15 17:25:35.807328,88.96,88.96,2025-08-12 17:25:35.807328,Check,Paid,0.0
CUST_000070,SVC_00000143,2025-07-01 17:25:35.807334,2025-07-16 17:25:35.807334,57.78,57.78,2025-07-13 17:25:35.807334,Check,Paid,0.0
CUST_000070,SVC_00000143,2025-06-01 17:25:35.807339,2025-06-16 17:25:35.807339,103.93,103.93,2025-06-13 17:25:35.807339,Bank Transfer,Paid,0.0
CUST_000070,SVC_00000143,2025-05-02 17:25:35.807343,2025-05-17 17:25:35.807343,59.09,59.09,2025-05-19 17:25:35.807343,Check,Paid,0.0
CUST_000070,SVC_00000143,2025-04-02 17:25:35.807347,2025-04-17 17:25:35.807347,58.63,58.63,2025-04-17 17:25:35.807347,Credit Card,Paid,0.0
CUST_000070,SVC_00000143,2025-03-03 17:25:35.807352,2025-03-18 17:25:35.807352,58.88,58.88,2025-03-22 17:25:35.807352,Check,Paid,0.0
CUST_000070,SVC_00000143,2025-02-01 17:25:35.807356,2025-02-16 17:25:35.807356,59.88,59.88,2025-02-15 17:25:35.807356,Bank Transfer,Paid,0.0
CUST_000070,SVC_00000143,2025-01-02 17:25:35.807360,2025-01-17 17:25:35.807360,61.89,61.89,2025-01-19 17:25:35.807360,Credit Card,Paid,0.0
CUST_000070,SVC_00000143,2024-12-03 17:25:35.807365,2024-12-18 17:25:35.807365,58.01,58.01,2024-12-15 17:25:35.807365,Credit Card,Paid,0.0
CUST_000070,SVC_00000143,2024-11-03 17:25:35.807369,2024-11-18 17:25:35.807369,60.97,60.97,2024-11-13 17:25:35.807369,Auto Pay,Paid,0.0
CUST_000070,SVC_00000143,2024-10-04 17:25:35.807373,2024-10-19 17:25:35.807373,58.42,58.42,2024-10-15 17:25:35.807373,Check,Paid,0.0
CUST_000070,SVC_00000143,2024-09-04 17:25:35.807378,2024-09-19 17:25:35.807378,57.25,57.25,2024-09-14 17:25:35.807378,Credit Card,Paid,0.0
CUST_000071,SVC_00000144,2025-07-31 17:25:35.807392,2025-08-15 17:25:35.807392,95.53,95.53,2025-08-17 17:25:35.807392,Auto Pay,Paid,0.0
CUST_000071,SVC_00000144,2025-07-01 17:25:35.807398,2025-07-16 17:25:35.807398,100.02,100.02,2025-07-15 17:25:35.807398,Bank Transfer,Paid,0.0
CUST_000071,SVC_00000144,2025-06-01 17:25:35.807402,2025-06-16 17:25:35.807402,98.85,98.85,2025-06-19 17:25:35.807402,Auto Pay,Paid,0.0
CUST_000071,SVC_00000144,2025-05-02 17:25:35.807406,2025-05-17 17:25:35.807406,95.67,95.67,2025-05-20 17:25:35.807406,Check,Paid,0.0
CUST_000071,SVC_00000144,2025-04-02 17:25:35.807411,2025-04-17 17:25:35.807411,120.98,120.98,2025-04-22 17:25:35.807411,Auto Pay,Paid,0.0
CUST_000071,SVC_00000144,2025-03-03 17:25:35.807415,2025-03-18 17:25:35.807415,96.72,96.72,2025-03-23 17:25:35.807415,Check,Paid,0.0
CUST_000071,SVC_00000144,2025-02-01 17:25:35.807419,2025-02-16 17:25:35.807419,97.67,97.67,2025-02-14 17:25:35.807419,Bank Transfer,Paid,0.0
CUST_000071,SVC_00000144,2025-01-02 17:25:35.807424,2025-01-17 17:25:35.807424,98.09,98.09,2025-01-12 17:25:35.807424,Check,Paid,0.0
CUST_000071,SVC_00000144,2024-12-03 17:25:35.807429,2024-12-18 17:25:35.807429,97.79,97.79,2024-12-18 17:25:35.807429,Credit Card,Paid,0.0
CUST_000071,SVC_00000144,2024-11-03 17:25:35.807433,2024-11-18 17:25:35.807433,98.79,98.79,2024-11-21 17:25:35.807433,Check,Paid,0.0
CUST_000071,SVC_00000144,2024-10-04 17:25:35.807438,2024-10-19 17:25:35.807438,116.37,116.37,2024-10-17 17:25:35.807438,Check,Paid,0.0
CUST_000071,SVC_00000144,2024-09-04 17:25:35.807442,2024-09-19 17:25:35.807442,97.53,97.53,2024-09-18 17:25:35.807442,Auto Pay,Paid,0.0
CUST_000071,SVC_00000145,2025-07-31 17:25:35.807457,2025-08-15 17:25:35.807457,82.43,82.43,2025-08-11 17:25:35.807457,Check,Paid,0.0
CUST_000071,SVC_00000145,2025-07-01 17:25:35.807462,2025-07-16 17:25:35.807462,81.97,81.97,2025-07-14 17:25:35.807462,Check,Paid,0.0
CUST_000071,SVC_00000145,2025-06-01 17:25:35.807466,2025-06-16 17:25:35.807466,78.34,78.34,2025-06-16 17:25:35.807466,Credit Card,Paid,0.0
CUST_000071,SVC_00000145,2025-05-02 17:25:35.807470,2025-05-17 17:25:35.807470,80.7,80.7,2025-05-23 17:25:35.807470,Auto Pay,Late,25.0
CUST_000071,SVC_00000145,2025-04-02 17:25:35.807475,2025-04-17 17:25:35.807475,77.81,77.81,2025-04-18 17:25:35.807475,Credit Card,Paid,0.0
CUST_000071,SVC_00000145,2025-03-03 17:25:35.807479,2025-03-18 17:25:35.807479,77.7,77.7,2025-03-13 17:25:35.807479,Credit Card,Paid,0.0
CUST_000071,SVC_00000145,2025-02-01 17:25:35.807483,2025-02-16 17:25:35.807483,82.14,82.14,2025-02-17 17:25:35.807483,Auto Pay,Paid,0.0
CUST_000071,SVC_00000145,2025-01-02 17:25:35.807488,2025-01-17 17:25:35.807488,81.03,81.03,2025-01-19 17:25:35.807488,Auto Pay,Paid,0.0
CUST_000071,SVC_00000145,2024-12-03 17:25:35.807493,2024-12-18 17:25:35.807493,81.79,81.79,2024-12-18 17:25:35.807493,Credit Card,Paid,0.0
CUST_000071,SVC_00000145,2024-11-03 17:25:35.807498,2024-11-18 17:25:35.807498,79.98,79.98,2024-11-18 17:25:35.807498,Bank Transfer,Paid,0.0
CUST_000071,SVC_00000145,2024-10-04 17:25:35.807503,2024-10-19 17:25:35.807503,81.58,81.58,2024-10-26 17:25:35.807503,Auto Pay,Late,25.0
CUST_000071,SVC_00000145,2024-09-04 17:25:35.807508,2024-09-19 17:25:35.807508,80.0,0.0,,Auto Pay,Unpaid,0.0
CUST_000071,SVC_00000146,2025-07-31 17:25:35.807522,2025-08-15 17:25:35.807522,91.31,91.31,2025-08-28 17:25:35.807522,Check,Late,25.0
CUST_000071,SVC_00000146,2025-07-01 17:25:35.807527,2025-07-16 17:25:35.807527,92.61,92.61,2025-07-11 17:25:35.807527,Auto Pay,Paid,0.0
CUST_000071,SVC_00000146,2025-06-01 17:25:35.807532,2025-06-16 17:25:35.807532,89.16,89.16,2025-06-12 17:25:35.807532,Bank Transfer,Paid,0.0
CUST_000071,SVC_00000146,2025-05-02 17:25:35.807536,2025-05-17 17:25:35.807536,89.77,89.77,2025-05-15 17:25:35.807536,Credit Card,Paid,0.0
CUST_000071,SVC_00000146,2025-04-02 17:25:35.807540,2025-04-17 17:25:35.807540,88.84,88.84,2025-04-16 17:25:35.807540,Bank Transfer,Paid,0.0
CUST_000071,SVC_00000146,2025-03-03 17:25:35.807545,2025-03-18 17:25:35.807545,91.34,91.34,2025-03-19 17:25:35.807545,Auto Pay,Paid,0.0
CUST_000071,SVC_00000146,2025-02-01 17:25:35.807549,2025-02-16 17:25:35.807549,93.5,93.5,2025-02-20 17:25:35.807549,Auto Pay,Paid,0.0
CUST_000071,SVC_00000146,2025-01-02 17:25:35.807553,2025-01-17 17:25:35.807553,91.04,91.04,2025-01-16 17:25:35.807553,Credit Card,Paid,0.0
CUST_000071,SVC_00000146,2024-12-03 17:25:35.807558,2024-12-18 17:25:35.807558,89.57,0.0,,Credit Card,Unpaid,0.0
CUST_000071,SVC_00000146,2024-11-03 17:25:35.807561,2024-11-18 17:25:35.807561,92.37,92.37,2024-11-16 17:25:35.807561,Check,Paid,0.0
CUST_000071,SVC_00000146,2024-10-04 17:25:35.807566,2024-10-19 17:25:35.807566,93.03,93.03,2024-10-16 17:25:35.807566,Auto Pay,Paid,0.0
CUST_000071,SVC_00000146,2024-09-04 17:25:35.807570,2024-09-19 17:25:35.807570,93.34,0.0,,Check,Unpaid,0.0
CUST_000072,SVC_00000147,2025-07-31 17:25:35.807583,2025-08-15 17:25:35.807583,143.48,143.48,2025-08-17 17:25:35.807583,Check,Paid,0.0
CUST_000072,SVC_00000147,2025-07-01 17:25:35.807589,2025-07-16 17:25:35.807589,146.63,146.63,2025-07-19 17:25:35.807589,Auto Pay,Paid,0.0
CUST_000072,SVC_00000147,2025-06-01 17:25:35.807593,2025-06-16 17:25:35.807593,144.96,144.96,2025-06-13 17:25:35.807593,Bank Transfer,Paid,0.0
CUST_000072,SVC_00000147,2025-05-02 17:25:35.807597,2025-05-17 17:25:35.807597,148.13,148.13,2025-05-16 17:25:35.807597,Bank Transfer,Paid,0.0
CUST_000072,SVC_00000147,2025-04-02 17:25:35.807602,2025-04-17 17:25:35.807602,144.32,144.32,2025-04-13 17:25:35.807602,Auto Pay,Paid,0.0
CUST_000072,SVC_00000147,2025-03-03 17:25:35.807606,2025-03-18 17:25:35.807606,147.13,147.13,2025-03-15 17:25:35.807606,Check,Paid,0.0
CUST_000072,SVC_00000147,2025-02-01 17:25:35.807610,2025-02-16 17:25:35.807610,147.25,147.25,2025-02-16 17:25:35.807610,Auto Pay,Paid,0.0
CUST_000072,SVC_00000147,2025-01-02 17:25:35.807615,2025-01-17 17:25:35.807615,148.17,148.17,2025-01-17 17:25:35.807615,Bank Transfer,Paid,0.0
CUST_000072,SVC_00000147,2024-12-03 17:25:35.807619,2024-12-18 17:25:35.807619,143.47,143.47,2024-12-17 17:25:35.807619,Credit Card,Paid,0.0
CUST_000072,SVC_00000147,2024-11-03 17:25:35.807623,2024-11-18 17:25:35.807623,183.94,183.94,2024-11-18 17:25:35.807623,Credit Card,Paid,0.0
CUST_000072,SVC_00000147,2024-10-04 17:25:35.807628,2024-10-19 17:25:35.807628,143.67,143.67,2024-10-14 17:25:35.807628,Check,Paid,0.0
CUST_000072,SVC_00000147,2024-09-04 17:25:35.807633,2024-09-19 17:25:35.807633,143.26,143.26,2024-09-24 17:25:35.807633,Credit Card,Paid,0.0
CUST_000073,SVC_00000148,2025-07-31 17:25:35.807647,2025-08-15 17:25:35.807647,114.13,114.13,2025-08-16 17:25:35.807647,Check,Paid,0.0
CUST_000073,SVC_00000148,2025-07-01 17:25:35.807652,2025-07-16 17:25:35.807652,114.67,114.67,2025-07-30 17:25:35.807652,Auto Pay,Late,25.0
CUST_000073,SVC_00000148,2025-06-01 17:25:35.807657,2025-06-16 17:25:35.807657,115.62,115.62,2025-06-13 17:25:35.807657,Credit Card,Paid,0.0
CUST_000073,SVC_00000148,2025-05-02 17:25:35.807661,2025-05-17 17:25:35.807661,115.67,115.67,2025-05-15 17:25:35.807661,Bank Transfer,Paid,0.0
CUST_000073,SVC_00000148,2025-04-02 17:25:35.807665,2025-04-17 17:25:35.807665,111.93,111.93,2025-04-19 17:25:35.807665,Bank Transfer,Late,25.0
CUST_000073,SVC_00000148,2025-03-03 17:25:35.807670,2025-03-18 17:25:35.807670,112.65,112.65,2025-03-19 17:25:35.807670,Bank Transfer,Late,25.0
CUST_000073,SVC_00000148,2025-02-01 17:25:35.807674,2025-02-16 17:25:35.807674,110.0,110.0,2025-02-15 17:25:35.807674,Auto Pay,Paid,0.0
CUST_000073,SVC_00000148,2025-01-02 17:25:35.807679,2025-01-17 17:25:35.807679,148.36,0.0,,Auto Pay,Unpaid,0.0
CUST_000073,SVC_00000148,2024-12-03 17:25:35.807683,2024-12-18 17:25:35.807683,112.6,112.6,2024-12-20 17:25:35.807683,Auto Pay,Paid,0.0
CUST_000073,SVC_00000148,2024-11-03 17:25:35.807688,2024-11-18 17:25:35.807688,110.86,110.86,2024-11-19 17:25:35.807688,Auto Pay,Paid,0.0
CUST_000073,SVC_00000148,2024-10-04 17:25:35.807694,2024-10-19 17:25:35.807694,140.76,0.0,,Auto Pay,Unpaid,0.0
CUST_000073,SVC_00000148,2024-09-04 17:25:35.807698,2024-09-19 17:25:35.807698,110.87,110.87,2024-09-22 17:25:35.807698,Auto Pay,Paid,0.0
CUST_000074,SVC_00000149,2025-07-31 17:25:35.807714,2025-08-15 17:25:35.807714,145.75,145.75,2025-08-16 17:25:35.807714,Bank Transfer,Paid,0.0
CUST_000074,SVC_00000149,2025-07-01 17:25:35.807719,2025-07-16 17:25:35.807719,142.66,142.66,2025-07-17 17:25:35.807719,Check,Paid,0.0
CUST_000074,SVC_00000149,2025-06-01 17:25:35.807724,2025-06-16 17:25:35.807724,146.32,146.32,2025-06-17 17:25:35.807724,Auto Pay,Paid,0.0
CUST_000074,SVC_00000149,2025-05-02 17:25:35.807728,2025-05-17 17:25:35.807728,144.18,144.18,2025-05-12 17:25:35.807728,Check,Paid,0.0
CUST_000074,SVC_00000149,2025-04-02 17:25:35.807732,2025-04-17 17:25:35.807732,146.7,146.7,2025-04-22 17:25:35.807732,Credit Card,Paid,0.0
CUST_000074,SVC_00000149,2025-03-03 17:25:35.807736,2025-03-18 17:25:35.807736,144.71,144.71,2025-03-22 17:25:35.807736,Credit Card,Paid,0.0
CUST_000074,SVC_00000149,2025-02-01 17:25:35.807740,2025-02-16 17:25:35.807740,148.18,148.18,2025-02-21 17:25:35.807740,Credit Card,Paid,0.0
CUST_000074,SVC_00000149,2025-01-02 17:25:35.807745,2025-01-17 17:25:35.807745,186.34,0.0,,Auto Pay,Unpaid,0.0
CUST_000074,SVC_00000149,2024-12-03 17:25:35.807748,2024-12-18 17:25:35.807748,159.25,159.25,2024-12-27 17:25:35.807748,Credit Card,Late,25.0
CUST_000074,SVC_00000149,2024-11-03 17:25:35.807753,2024-11-18 17:25:35.807753,143.52,143.52,2024-11-19 17:25:35.807753,Auto Pay,Paid,0.0
CUST_000074,SVC_00000149,2024-10-04 17:25:35.807757,2024-10-19 17:25:35.807757,148.12,148.12,2024-10-19 17:25:35.807757,Bank Transfer,Paid,0.0
CUST_000074,SVC_00000149,2024-09-04 17:25:35.807762,2024-09-19 17:25:35.807762,142.79,142.79,2024-10-01 17:25:35.807762,Bank Transfer,Late,25.0
CUST_000074,SVC_00000150,2025-07-31 17:25:35.807776,2025-08-15 17:25:35.807776,99.55,99.55,2025-08-10 17:25:35.807776,Bank Transfer,Paid,0.0
CUST_000074,SVC_00000150,2025-07-01 17:25:35.807781,2025-07-16 17:25:35.807781,95.91,95.91,2025-07-11 17:25:35.807781,Auto Pay,Paid,0.0
CUST_000074,SVC_00000150,2025-06-01 17:25:35.807785,2025-06-16 17:25:35.807785,97.07,97.07,2025-06-20 17:25:35.807785,Bank Transfer,Paid,0.0
CUST_000074,SVC_00000150,2025-05-02 17:25:35.807790,2025-05-17 17:25:35.807790,96.06,96.06,2025-05-20 17:25:35.807790,Check,Paid,0.0
CUST_000074,SVC_00000150,2025-04-02 17:25:35.807794,2025-04-17 17:25:35.807794,96.02,96.02,2025-04-12 17:25:35.807794,Auto Pay,Paid,0.0
CUST_000074,SVC_00000150,2025-03-03 17:25:35.807798,2025-03-18 17:25:35.807798,97.04,97.04,2025-03-14 17:25:35.807798,Auto Pay,Paid,0.0
CUST_000074,SVC_00000150,2025-02-01 17:25:35.807802,2025-02-16 17:25:35.807802,96.74,96.74,2025-02-14 17:25:35.807802,Check,Paid,0.0
